1998,ALABAMA,AL,1,63,41,US HOUSE,1,gen,False,False,,,True,TOTAL,692,113564,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,1,gen,False,False,SONNY CALLAHAN,REPUBLICAN,False,TOTAL,112872,113564,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,,,True,TOTAL,105,189669,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,TERRY EVERETT,REPUBLICAN,False,TOTAL,131428,189669,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,JOE FONDREN,DEMOCRAT,False,TOTAL,58136,189669,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,BOB RILEY,REPUBLICAN,False,TOTAL,101731,175217,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,,,True,TOTAL,129,175217,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,JOE TURNHAM,DEMOCRAT,False,TOTAL,73357,175217,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,DON BEVILL,DEMOCRAT,False,TOTAL,82065,188476,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,ROBERT B. ADERHOLT,REPUBLICAN,False,TOTAL,106297,188476,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,,,True,TOTAL,114,188476,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,GIL AUST,REPUBLICAN,False,TOTAL,58536,193490,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,"ROBERT E. (BUD) CRAMER, JR.",DEMOCRAT,False,TOTAL,134819,193490,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,,,True,TOTAL,135,193490,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,SPENCER BACHUS,REPUBLICAN,False,TOTAL,154761,215582,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,,,True,TOTAL,164,215582,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,DONNA WESSON SMALLEY,DEMOCRAT,False,TOTAL,60657,215582,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,7,gen,False,False,,,True,TOTAL,2750,139181,False,20201202,False
1998,ALABAMA,AL,1,63,41,US HOUSE,7,gen,False,False,EARL F. HILLIARD,DEMOCRAT,False,TOTAL,136431,139181,False,20201202,False
1998,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,JIM DUNCAN,DEMOCRAT,False,TOTAL,77232,223300,False,20201202,False
1998,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,"JOHN J. G. """"JOHNNY"""" GRAMES",GREEN,False,TOTAL,5923,223300,False,20201202,False
1998,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,DON YOUNG,REPUBLICAN,False,TOTAL,139676,223300,False,20201202,False
1998,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,,,True,TOTAL,469,223300,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,False,False,DAVID MENDOZA,DEMOCRAT,False,TOTAL,54108,152948,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,False,False,MATT SALMON,REPUBLICAN,False,TOTAL,98840,152948,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,GREGOY SCHULTZ,REFORM,False,TOTAL,911,84363,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,ED BARRON,REPUBLICAN,False,TOTAL,23628,84363,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,RICK DUNCAN,LIBERTARIAN,False,TOTAL,2646,84363,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,ED PASTOR,DEMOCRAT,False,TOTAL,57178,84363,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,False,False,,,True,TOTAL,26,204623,False,20201202,False
1998,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,False,False,BOB STUMP,REPUBLICAN,False,TOTAL,137618,204623,False,20201202,False
